title,dealLink,buyLink,store,price,redPrice,thumbs,views,pic
Blue Buffalo Dog's & Cat's Treats: 16oz Health Bars Natural Crunchy Dog Biscuits 2 for $4.50 w/ Subscribe & Save & More,https://slickdeals.net/f/17094664-blue-buffalo-dog-s-cat-s-treats-16-oz-health-bars-natural-crunchy-dog-biscuits-2-for-4-75-12-oz-bursts-crunchy-cat-treats-2-for-8-55-more-w-s-s-fs-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,2 for $4.50,$9.96,+75,"13,180",https://static.slickdealscdn.com/attachment/1/1/3/3/5/6/0/150x150/14600116.thumb
"Chewy: First Autoship of Select Pet Products (Dog, Cat & Other Loved Pets) Up to 50% Off + Free Shipping on $49+",https://slickdeals.net/f/17043058-chewy-up-to-50-off-your-first-autoship-of-select-products-dog-cat-other-loved-pets-free-shipping-on-49?src=SiteSearchV2Algo1,,Chewy,Up to 50% Off,,+28,"12,196",https://static.slickdealscdn.com/attachment/3/1/1/9/6/7/1/6/150x150/14484631.thumb
"12-Pack 13-Oz Nulo Freestyle Adult Wet Cat Food (Chicken & Turkey) $17.40 w/ S&S + Free Shipping w/ Amazon Prime, $27.29",https://slickdeals.net/f/17077678-12-pack-13-oz-nulo-freestyle-adult-wet-cat-food-chicken-turkey-17-40-w-s-s-free-shipping-w-amazon-prime-27-29?src=SiteSearchV2Algo1,,Amazon,$27.29,$44.28,+1,753,unavailable
12-Pack 2.8oz. Purina Fancy Feast Gravy Wet Cat Food (Turkey & Sweet Potato) $7.55 w/ Subscribe & Save,https://slickdeals.net/f/16987027-12-pack-2-8oz-purina-fancy-feast-gravy-wet-cat-food-turkey-sweet-potato-7-55-w-subscribe-save?src=SiteSearchV2Algo1,,Amazon,$7.55,$13.80,+36,"9,691",https://static.slickdealscdn.com/attachment/1/3/9/0/0/150x150/14358931.thumb
"Chewy: Up to 50% off on Pet Apparel, Food & Treats + Up to 50% off First Autoship ($20 Max) & More + Free Shipping on $35+",https://slickdeals.net/f/17083981-chewy-up-to-50-off-on-pet-apparel-food-treats-up-to-50-off-first-autoship-20-max-more-free-shipping-on-35?src=SiteSearchV2Algo1,,Chewy,,,+8,"1,366",https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14576740.thumb
"Buy 1, get 1 60% off Blue Buffalo pet treats + 30% off all cat & dog food - stacking Target Circle offers",https://slickdeals.net/f/17126050-buy-1-get-1-60-off-blue-buffalo-pet-treats-30-off-all-cat-dog-food-stacking-target-circle-offers?src=SiteSearchV2Algo1,,Target,,,+3,829,unavailable
Temptations Classic Tasty Chicken Flavor Soft & Crunchy Cat Treats $12 + Free Shipping on $49+,https://slickdeals.net/f/17068570-temptations-classic-tasty-chicken-flavor-soft-crunchy-cat-treats-12-free-shipping-on-49?src=SiteSearchV2Algo1,,Chewy,$12.00,$23.98,+3,"1,657",https://static.slickdealscdn.com/attachment/3/1/1/9/6/7/1/6/150x150/14544787.thumb
30-Oz Temptations Classic Crunchy and Soft Cat Treats (Various Flavors) 4 for $16.80 ($4.20 each) + Free Shipping,https://slickdeals.net/f/17084221-30-oz-temptations-classic-crunchy-and-soft-cat-treats-various-flavors-4-for-16-80-4-20-each-free-shipping?src=SiteSearchV2Algo1,,Chewy,$16.80,$65.96,+1,816,https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14577706.thumb
Purina Friskies Natural Cat Treats Party Mix (Real Salmon) $5.69,https://slickdeals.net/f/17043874-purina-friskies-natural-cat-treats-party-mix-real-salmon-5-69?src=SiteSearchV2Algo1,,Amazon,$5.69,$8.49,+9,"1,523",https://static.slickdealscdn.com/attachment/2/7/6/1/9/1/4/4/150x150/14488564.thumb
30-Oz Temptations Classic Crunchy and Soft Cat Treats (Various Flavors) from $8.25 w/ S&S + Free Shipping w/ Prime or on $35+,https://slickdeals.net/f/17085571-30-oz-temptations-classic-crunchy-and-soft-cat-treats-various-flavors-from-8-25-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$8.25,$15.48,+1,680,https://static.slickdealscdn.com/attachment/2/3/3/3/7/5/2/0/150x150/14580274.thumb
"50% off First Autoship on Blue Buffalo Wilderness Dog & Cat Food: 24-lbs Adult Dry Dog Food (Chicken) $33.40, 24-Pack 5.5-Oz Grain-Free Adult Wet Cat Food $20.56 + Free Shipping",https://slickdeals.net/f/16985176-50-off-first-autoship-on-blue-buffalo-wilderness-dog-cat-food-24-lbs-adult-dry-dog-food-chicken-33-40-24-pack-5-5-oz-grain-free-adult-wet-cat-food-20-56-free-shipping?src=SiteSearchV2Algo1,,Chewy,$33.40,$75.99,+11,"5,457",https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14353354.thumb
30-Oz Temptations MixUps Crunchy and Soft Cat Treats (Surfers' Delight) $9.70 w/ S&S + Free Shipping w/ Prime or on $35+,https://slickdeals.net/f/17059657-30-oz-temptations-mixups-crunchy-and-soft-cat-treats-surfers-delight-9-70-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$9.71,$15.48,+2,"1,150",https://static.slickdealscdn.com/attachment/2/3/3/3/7/5/2/0/150x150/14523316.thumb
PetSmart: 50% off First Autoship on Blue Buffalo Wilderness Dog/Cat Food & Treats + Free Shipping on $49+,https://slickdeals.net/f/16970122-petsmart-50-off-first-autoship-on-blue-buffalo-wilderness-dog-cat-food-treats-free-shipping-on-49?src=SiteSearchV2Algo1,,PetSmart,$19.74,$47.88,+13,"7,363",https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14316346.thumb
5.5-Lb Purina Pro Plan LiveClear Dry Cat Food for Kittens (Chicken & Rice Formula) $22.31 w/ Subscribe & Save,https://slickdeals.net/f/16994641-5-5-lb-purina-pro-plan-liveclear-dry-cat-food-for-kittens-chicken-rice-formula-22-31-w-subscribe-save?src=SiteSearchV2Algo1,,Amazon,$22.31,$42.79,+3,"1,404",https://static.slickdealscdn.com/attachment/1/0/5/3/6/9/150x150/14374573.thumb
6-Pack 2-Oz Blue Buffalo Bursts Crunchy Cat Treats (Seafood) $7.35 w/ S&S & More + Free S&H w/ Prime or $35+,https://slickdeals.net/f/17095798-6-pack-2-oz-blue-buffalo-bursts-crunchy-cat-treats-seafood-7-35-w-s-s-more-free-s-h-w-prime-or-35?src=SiteSearchV2Algo1,,Amazon,$7.35,$13.74,+5,681,https://static.slickdealscdn.com/attachment/1/3/5/8/6/2/3/150x150/14602618.thumb
Select Amazon Accounts:15-lbs Iams Healthy Enjoyment Adult Dry Cat Food $14 w/ Subscribe & Save & More,https://slickdeals.net/f/17122243-15-lbs-iams-healthy-enjoyment-adult-dry-cat-food-chicken-beef-14-more-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$14,$33.98,+58,"8,934",https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14648326.thumb
Goody Box Holiday Pet Cat or Dog Toys & Treats from $13,https://slickdeals.net/f/17137240-goody-box-holiday-pet-cat-or-dog-toys-treats-from-13-free-shipping-on-49?src=SiteSearchV2Algo1,,Chewy,from $13,$43.49,+26,"8,212",https://static.slickdealscdn.com/attachment/3/1/7/4/5/4/0/4/150x150/14677927.thumb
"Purina Friskies Wet Cat Food Variety Pack Shreds-40, 5.5 oz. Cans-$23.44 AC-YMMV",https://slickdeals.net/f/17124952-purina-friskies-wet-cat-food-variety-pack-shreds-40-5-5-oz-cans-23-44-ac-ymmv?src=SiteSearchV2Algo1,,Amazon,$23.44,,+13,"2,220",https://static.slickdealscdn.com/attachment/1/3/7/9/8/3/150x150/14653048.thumb
60-Count INABA Churu Grain-Free Lickable Squeezable Creamy Purée Cat Treats $18 or less w/ S&S + Free S/H,https://slickdeals.net/f/17089180-60-count-inaba-churu-grain-free-lickable-squeezable-creamy-pur-e-cat-treats-18-or-less-w-s-s-free-s-h?src=SiteSearchV2Algo1,,Amazon,$18 or less,$39.95,+56,"19,321",https://static.slickdealscdn.com/attachment/1/6/7/9/8/1/2/150x150/14591155.thumb
30-Oz Temptations Classic Crunchy and Soft Cat Treats (Backyard Cookout) $9.30 & More w/ S&S,https://slickdeals.net/f/17053432-30-oz-temptations-classic-crunchy-and-soft-cat-treats-backyard-cookout-9-30-more-w-s-s?src=SiteSearchV2Algo1,,Amazon,$9.30,$15.48,+58,"11,967",https://static.slickdealscdn.com/attachment/3/2/5/3/5/5/150x150/14524936.thumb
Blue Buffalo Dog's & Cat's Treats: 16oz Health Bars Natural Crunchy Dog Biscuits 2 for $4.50 w/ Subscribe & Save & More,https://slickdeals.net/f/17094664-blue-buffalo-dog-s-cat-s-treats-16-oz-health-bars-natural-crunchy-dog-biscuits-2-for-4-75-12-oz-bursts-crunchy-cat-treats-2-for-8-55-more-w-s-s-fs-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,2 for $4.50,$9.96,+75,"13,180",https://static.slickdealscdn.com/attachment/1/1/3/3/5/6/0/150x150/14600116.thumb
"Chewy: First Autoship of Select Pet Products (Dog, Cat & Other Loved Pets) Up to 50% Off + Free Shipping on $49+",https://slickdeals.net/f/17043058-chewy-up-to-50-off-your-first-autoship-of-select-products-dog-cat-other-loved-pets-free-shipping-on-49?src=SiteSearchV2Algo1,,Chewy,Up to 50% Off,,+28,"12,196",https://static.slickdealscdn.com/attachment/3/1/1/9/6/7/1/6/150x150/14484631.thumb
"12-Pack 13-Oz Nulo Freestyle Adult Wet Cat Food (Chicken & Turkey) $17.40 w/ S&S + Free Shipping w/ Amazon Prime, $27.29",https://slickdeals.net/f/17077678-12-pack-13-oz-nulo-freestyle-adult-wet-cat-food-chicken-turkey-17-40-w-s-s-free-shipping-w-amazon-prime-27-29?src=SiteSearchV2Algo1,,Amazon,$27.29,$44.28,+1,753,unavailable
12-Pack 2.8oz. Purina Fancy Feast Gravy Wet Cat Food (Turkey & Sweet Potato) $7.55 w/ Subscribe & Save,https://slickdeals.net/f/16987027-12-pack-2-8oz-purina-fancy-feast-gravy-wet-cat-food-turkey-sweet-potato-7-55-w-subscribe-save?src=SiteSearchV2Algo1,,Amazon,$7.55,$13.80,+36,"9,691",https://static.slickdealscdn.com/attachment/1/3/9/0/0/150x150/14358931.thumb
"Chewy: Up to 50% off on Pet Apparel, Food & Treats + Up to 50% off First Autoship ($20 Max) & More + Free Shipping on $35+",https://slickdeals.net/f/17083981-chewy-up-to-50-off-on-pet-apparel-food-treats-up-to-50-off-first-autoship-20-max-more-free-shipping-on-35?src=SiteSearchV2Algo1,,Chewy,,,+8,"1,366",https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14576740.thumb
"Buy 1, get 1 60% off Blue Buffalo pet treats + 30% off all cat & dog food - stacking Target Circle offers",https://slickdeals.net/f/17126050-buy-1-get-1-60-off-blue-buffalo-pet-treats-30-off-all-cat-dog-food-stacking-target-circle-offers?src=SiteSearchV2Algo1,,Target,,,+3,829,unavailable
Temptations Classic Tasty Chicken Flavor Soft & Crunchy Cat Treats $12 + Free Shipping on $49+,https://slickdeals.net/f/17068570-temptations-classic-tasty-chicken-flavor-soft-crunchy-cat-treats-12-free-shipping-on-49?src=SiteSearchV2Algo1,,Chewy,$12.00,$23.98,+3,"1,657",https://static.slickdealscdn.com/attachment/3/1/1/9/6/7/1/6/150x150/14544787.thumb
30-Oz Temptations Classic Crunchy and Soft Cat Treats (Various Flavors) 4 for $16.80 ($4.20 each) + Free Shipping,https://slickdeals.net/f/17084221-30-oz-temptations-classic-crunchy-and-soft-cat-treats-various-flavors-4-for-16-80-4-20-each-free-shipping?src=SiteSearchV2Algo1,,Chewy,$16.80,$65.96,+1,816,https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14577706.thumb
Purina Friskies Natural Cat Treats Party Mix (Real Salmon) $5.69,https://slickdeals.net/f/17043874-purina-friskies-natural-cat-treats-party-mix-real-salmon-5-69?src=SiteSearchV2Algo1,,Amazon,$5.69,$8.49,+9,"1,523",https://static.slickdealscdn.com/attachment/2/7/6/1/9/1/4/4/150x150/14488564.thumb
30-Oz Temptations Classic Crunchy and Soft Cat Treats (Various Flavors) from $8.25 w/ S&S + Free Shipping w/ Prime or on $35+,https://slickdeals.net/f/17085571-30-oz-temptations-classic-crunchy-and-soft-cat-treats-various-flavors-from-8-25-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$8.25,$15.48,+1,680,https://static.slickdealscdn.com/attachment/2/3/3/3/7/5/2/0/150x150/14580274.thumb
"50% off First Autoship on Blue Buffalo Wilderness Dog & Cat Food: 24-lbs Adult Dry Dog Food (Chicken) $33.40, 24-Pack 5.5-Oz Grain-Free Adult Wet Cat Food $20.56 + Free Shipping",https://slickdeals.net/f/16985176-50-off-first-autoship-on-blue-buffalo-wilderness-dog-cat-food-24-lbs-adult-dry-dog-food-chicken-33-40-24-pack-5-5-oz-grain-free-adult-wet-cat-food-20-56-free-shipping?src=SiteSearchV2Algo1,,Chewy,$33.40,$75.99,+11,"5,457",https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14353354.thumb
PetSmart: 50% off First Autoship on Blue Buffalo Wilderness Dog/Cat Food & Treats + Free Shipping on $49+,https://slickdeals.net/f/16970122-petsmart-50-off-first-autoship-on-blue-buffalo-wilderness-dog-cat-food-treats-free-shipping-on-49?src=SiteSearchV2Algo1,,PetSmart,$19.74,$47.88,+13,"7,363",https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14316346.thumb
30-Oz Temptations MixUps Crunchy and Soft Cat Treats (Surfers' Delight) $9.70 w/ S&S + Free Shipping w/ Prime or on $35+,https://slickdeals.net/f/17059657-30-oz-temptations-mixups-crunchy-and-soft-cat-treats-surfers-delight-9-70-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$9.71,$15.48,+2,"1,150",https://static.slickdealscdn.com/attachment/2/3/3/3/7/5/2/0/150x150/14523316.thumb
5.5-Lb Purina Pro Plan LiveClear Dry Cat Food for Kittens (Chicken & Rice Formula) $22.31 w/ Subscribe & Save,https://slickdeals.net/f/16994641-5-5-lb-purina-pro-plan-liveclear-dry-cat-food-for-kittens-chicken-rice-formula-22-31-w-subscribe-save?src=SiteSearchV2Algo1,,Amazon,$22.31,$42.79,+3,"1,404",https://static.slickdealscdn.com/attachment/1/0/5/3/6/9/150x150/14374573.thumb
6-Pack 2-Oz Blue Buffalo Bursts Crunchy Cat Treats (Seafood) $7.35 w/ S&S & More + Free S&H w/ Prime or $35+,https://slickdeals.net/f/17095798-6-pack-2-oz-blue-buffalo-bursts-crunchy-cat-treats-seafood-7-35-w-s-s-more-free-s-h-w-prime-or-35?src=SiteSearchV2Algo1,,Amazon,$7.35,$13.74,+5,681,https://static.slickdealscdn.com/attachment/1/3/5/8/6/2/3/150x150/14602618.thumb
Select Amazon Accounts:15-lbs Iams Healthy Enjoyment Adult Dry Cat Food $14 w/ Subscribe & Save & More,https://slickdeals.net/f/17122243-15-lbs-iams-healthy-enjoyment-adult-dry-cat-food-chicken-beef-14-more-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$14,$33.98,+58,"8,934",https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14648326.thumb
Goody Box Holiday Pet Cat or Dog Toys & Treats from $13,https://slickdeals.net/f/17137240-goody-box-holiday-pet-cat-or-dog-toys-treats-from-13-free-shipping-on-49?src=SiteSearchV2Algo1,,Chewy,from $13,$43.49,+26,"8,212",https://static.slickdealscdn.com/attachment/3/1/7/4/5/4/0/4/150x150/14677927.thumb
"Purina Friskies Wet Cat Food Variety Pack Shreds-40, 5.5 oz. Cans-$23.44 AC-YMMV",https://slickdeals.net/f/17124952-purina-friskies-wet-cat-food-variety-pack-shreds-40-5-5-oz-cans-23-44-ac-ymmv?src=SiteSearchV2Algo1,,Amazon,$23.44,,+13,"2,220",https://static.slickdealscdn.com/attachment/1/3/7/9/8/3/150x150/14653048.thumb
60-Count INABA Churu Grain-Free Lickable Squeezable Creamy Purée Cat Treats $18 or less w/ S&S + Free S/H,https://slickdeals.net/f/17089180-60-count-inaba-churu-grain-free-lickable-squeezable-creamy-pur-e-cat-treats-18-or-less-w-s-s-free-s-h?src=SiteSearchV2Algo1,,Amazon,$18 or less,$39.95,+56,"19,321",https://static.slickdealscdn.com/attachment/1/6/7/9/8/1/2/150x150/14591155.thumb
30-Oz Temptations Classic Crunchy and Soft Cat Treats (Backyard Cookout) $9.30 & More w/ S&S,https://slickdeals.net/f/17053432-30-oz-temptations-classic-crunchy-and-soft-cat-treats-backyard-cookout-9-30-more-w-s-s?src=SiteSearchV2Algo1,,Amazon,$9.30,$15.48,+58,"11,967",https://static.slickdealscdn.com/attachment/3/2/5/3/5/5/150x150/14524936.thumb
Blue Buffalo Dog's & Cat's Treats: 16oz Health Bars Natural Crunchy Dog Biscuits 2 for $4.50 w/ Subscribe & Save & More,https://slickdeals.net/f/17094664-blue-buffalo-dog-s-cat-s-treats-16-oz-health-bars-natural-crunchy-dog-biscuits-2-for-4-75-12-oz-bursts-crunchy-cat-treats-2-for-8-55-more-w-s-s-fs-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,2 for $4.50,$9.96,+75,"13,180",https://static.slickdealscdn.com/attachment/1/1/3/3/5/6/0/150x150/14600116.thumb
"Chewy: First Autoship of Select Pet Products (Dog, Cat & Other Loved Pets) Up to 50% Off + Free Shipping on $49+",https://slickdeals.net/f/17043058-chewy-up-to-50-off-your-first-autoship-of-select-products-dog-cat-other-loved-pets-free-shipping-on-49?src=SiteSearchV2Algo1,,Chewy,Up to 50% Off,,+28,"12,196",https://static.slickdealscdn.com/attachment/3/1/1/9/6/7/1/6/150x150/14484631.thumb
"12-Pack 13-Oz Nulo Freestyle Adult Wet Cat Food (Chicken & Turkey) $17.40 w/ S&S + Free Shipping w/ Amazon Prime, $27.29",https://slickdeals.net/f/17077678-12-pack-13-oz-nulo-freestyle-adult-wet-cat-food-chicken-turkey-17-40-w-s-s-free-shipping-w-amazon-prime-27-29?src=SiteSearchV2Algo1,,Amazon,$27.29,$44.28,+1,753,unavailable
12-Pack 2.8oz. Purina Fancy Feast Gravy Wet Cat Food (Turkey & Sweet Potato) $7.55 w/ Subscribe & Save,https://slickdeals.net/f/16987027-12-pack-2-8oz-purina-fancy-feast-gravy-wet-cat-food-turkey-sweet-potato-7-55-w-subscribe-save?src=SiteSearchV2Algo1,,Amazon,$7.55,$13.80,+36,"9,691",https://static.slickdealscdn.com/attachment/1/3/9/0/0/150x150/14358931.thumb
"Chewy: Up to 50% off on Pet Apparel, Food & Treats + Up to 50% off First Autoship ($20 Max) & More + Free Shipping on $35+",https://slickdeals.net/f/17083981-chewy-up-to-50-off-on-pet-apparel-food-treats-up-to-50-off-first-autoship-20-max-more-free-shipping-on-35?src=SiteSearchV2Algo1,,Chewy,,,+8,"1,366",https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14576740.thumb
"Buy 1, get 1 60% off Blue Buffalo pet treats + 30% off all cat & dog food - stacking Target Circle offers",https://slickdeals.net/f/17126050-buy-1-get-1-60-off-blue-buffalo-pet-treats-30-off-all-cat-dog-food-stacking-target-circle-offers?src=SiteSearchV2Algo1,,Target,,,+3,829,unavailable
Temptations Classic Tasty Chicken Flavor Soft & Crunchy Cat Treats $12 + Free Shipping on $49+,https://slickdeals.net/f/17068570-temptations-classic-tasty-chicken-flavor-soft-crunchy-cat-treats-12-free-shipping-on-49?src=SiteSearchV2Algo1,,Chewy,$12.00,$23.98,+3,"1,657",https://static.slickdealscdn.com/attachment/3/1/1/9/6/7/1/6/150x150/14544787.thumb
30-Oz Temptations Classic Crunchy and Soft Cat Treats (Various Flavors) 4 for $16.80 ($4.20 each) + Free Shipping,https://slickdeals.net/f/17084221-30-oz-temptations-classic-crunchy-and-soft-cat-treats-various-flavors-4-for-16-80-4-20-each-free-shipping?src=SiteSearchV2Algo1,,Chewy,$16.80,$65.96,+1,816,https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14577706.thumb
Purina Friskies Natural Cat Treats Party Mix (Real Salmon) $5.69,https://slickdeals.net/f/17043874-purina-friskies-natural-cat-treats-party-mix-real-salmon-5-69?src=SiteSearchV2Algo1,,Amazon,$5.69,$8.49,+9,"1,523",https://static.slickdealscdn.com/attachment/2/7/6/1/9/1/4/4/150x150/14488564.thumb
30-Oz Temptations Classic Crunchy and Soft Cat Treats (Various Flavors) from $8.25 w/ S&S + Free Shipping w/ Prime or on $35+,https://slickdeals.net/f/17085571-30-oz-temptations-classic-crunchy-and-soft-cat-treats-various-flavors-from-8-25-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$8.25,$15.48,+1,680,https://static.slickdealscdn.com/attachment/2/3/3/3/7/5/2/0/150x150/14580274.thumb
"50% off First Autoship on Blue Buffalo Wilderness Dog & Cat Food: 24-lbs Adult Dry Dog Food (Chicken) $33.40, 24-Pack 5.5-Oz Grain-Free Adult Wet Cat Food $20.56 + Free Shipping",https://slickdeals.net/f/16985176-50-off-first-autoship-on-blue-buffalo-wilderness-dog-cat-food-24-lbs-adult-dry-dog-food-chicken-33-40-24-pack-5-5-oz-grain-free-adult-wet-cat-food-20-56-free-shipping?src=SiteSearchV2Algo1,,Chewy,$33.40,$75.99,+11,"5,457",https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14353354.thumb
PetSmart: 50% off First Autoship on Blue Buffalo Wilderness Dog/Cat Food & Treats + Free Shipping on $49+,https://slickdeals.net/f/16970122-petsmart-50-off-first-autoship-on-blue-buffalo-wilderness-dog-cat-food-treats-free-shipping-on-49?src=SiteSearchV2Algo1,,PetSmart,$19.74,$47.88,+13,"7,363",https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14316346.thumb
30-Oz Temptations MixUps Crunchy and Soft Cat Treats (Surfers' Delight) $9.70 w/ S&S + Free Shipping w/ Prime or on $35+,https://slickdeals.net/f/17059657-30-oz-temptations-mixups-crunchy-and-soft-cat-treats-surfers-delight-9-70-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$9.71,$15.48,+2,"1,150",https://static.slickdealscdn.com/attachment/2/3/3/3/7/5/2/0/150x150/14523316.thumb
5.5-Lb Purina Pro Plan LiveClear Dry Cat Food for Kittens (Chicken & Rice Formula) $22.31 w/ Subscribe & Save,https://slickdeals.net/f/16994641-5-5-lb-purina-pro-plan-liveclear-dry-cat-food-for-kittens-chicken-rice-formula-22-31-w-subscribe-save?src=SiteSearchV2Algo1,,Amazon,$22.31,$42.79,+3,"1,404",https://static.slickdealscdn.com/attachment/1/0/5/3/6/9/150x150/14374573.thumb
6-Pack 2-Oz Blue Buffalo Bursts Crunchy Cat Treats (Seafood) $7.35 w/ S&S & More + Free S&H w/ Prime or $35+,https://slickdeals.net/f/17095798-6-pack-2-oz-blue-buffalo-bursts-crunchy-cat-treats-seafood-7-35-w-s-s-more-free-s-h-w-prime-or-35?src=SiteSearchV2Algo1,,Amazon,$7.35,$13.74,+5,681,https://static.slickdealscdn.com/attachment/1/3/5/8/6/2/3/150x150/14602618.thumb
Select Amazon Accounts:15-lbs Iams Healthy Enjoyment Adult Dry Cat Food $14 w/ Subscribe & Save & More,https://slickdeals.net/f/17122243-15-lbs-iams-healthy-enjoyment-adult-dry-cat-food-chicken-beef-14-more-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$14,$33.98,+58,"8,934",https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14648326.thumb
Goody Box Holiday Pet Cat or Dog Toys & Treats from $13,https://slickdeals.net/f/17137240-goody-box-holiday-pet-cat-or-dog-toys-treats-from-13-free-shipping-on-49?src=SiteSearchV2Algo1,,Chewy,from $13,$43.49,+26,"8,212",https://static.slickdealscdn.com/attachment/3/1/7/4/5/4/0/4/150x150/14677927.thumb
"Purina Friskies Wet Cat Food Variety Pack Shreds-40, 5.5 oz. Cans-$23.44 AC-YMMV",https://slickdeals.net/f/17124952-purina-friskies-wet-cat-food-variety-pack-shreds-40-5-5-oz-cans-23-44-ac-ymmv?src=SiteSearchV2Algo1,,Amazon,$23.44,,+13,"2,220",https://static.slickdealscdn.com/attachment/1/3/7/9/8/3/150x150/14653048.thumb
60-Count INABA Churu Grain-Free Lickable Squeezable Creamy Purée Cat Treats $18 or less w/ S&S + Free S/H,https://slickdeals.net/f/17089180-60-count-inaba-churu-grain-free-lickable-squeezable-creamy-pur-e-cat-treats-18-or-less-w-s-s-free-s-h?src=SiteSearchV2Algo1,,Amazon,$18 or less,$39.95,+56,"19,321",https://static.slickdealscdn.com/attachment/1/6/7/9/8/1/2/150x150/14591155.thumb
30-Oz Temptations Classic Crunchy and Soft Cat Treats (Backyard Cookout) $9.30 & More w/ S&S,https://slickdeals.net/f/17053432-30-oz-temptations-classic-crunchy-and-soft-cat-treats-backyard-cookout-9-30-more-w-s-s?src=SiteSearchV2Algo1,,Amazon,$9.30,$15.48,+58,"11,967",https://static.slickdealscdn.com/attachment/3/2/5/3/5/5/150x150/14524936.thumb
Blue Buffalo Dog's & Cat's Treats: 16oz Health Bars Natural Crunchy Dog Biscuits 2 for $4.50 w/ Subscribe & Save & More,https://slickdeals.net/f/17094664-blue-buffalo-dog-s-cat-s-treats-16-oz-health-bars-natural-crunchy-dog-biscuits-2-for-4-75-12-oz-bursts-crunchy-cat-treats-2-for-8-55-more-w-s-s-fs-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,2 for $4.50,$9.96,+75,"13,180",https://static.slickdealscdn.com/attachment/1/1/3/3/5/6/0/150x150/14600116.thumb
"Chewy: First Autoship of Select Pet Products (Dog, Cat & Other Loved Pets) Up to 50% Off + Free Shipping on $49+",https://slickdeals.net/f/17043058-chewy-up-to-50-off-your-first-autoship-of-select-products-dog-cat-other-loved-pets-free-shipping-on-49?src=SiteSearchV2Algo1,,Chewy,Up to 50% Off,,+28,"12,196",https://static.slickdealscdn.com/attachment/3/1/1/9/6/7/1/6/150x150/14484631.thumb
"12-Pack 13-Oz Nulo Freestyle Adult Wet Cat Food (Chicken & Turkey) $17.40 w/ S&S + Free Shipping w/ Amazon Prime, $27.29",https://slickdeals.net/f/17077678-12-pack-13-oz-nulo-freestyle-adult-wet-cat-food-chicken-turkey-17-40-w-s-s-free-shipping-w-amazon-prime-27-29?src=SiteSearchV2Algo1,,Amazon,$27.29,$44.28,+1,753,unavailable
12-Pack 2.8oz. Purina Fancy Feast Gravy Wet Cat Food (Turkey & Sweet Potato) $7.55 w/ Subscribe & Save,https://slickdeals.net/f/16987027-12-pack-2-8oz-purina-fancy-feast-gravy-wet-cat-food-turkey-sweet-potato-7-55-w-subscribe-save?src=SiteSearchV2Algo1,,Amazon,$7.55,$13.80,+36,"9,691",https://static.slickdealscdn.com/attachment/1/3/9/0/0/150x150/14358931.thumb
"Chewy: Up to 50% off on Pet Apparel, Food & Treats + Up to 50% off First Autoship ($20 Max) & More + Free Shipping on $35+",https://slickdeals.net/f/17083981-chewy-up-to-50-off-on-pet-apparel-food-treats-up-to-50-off-first-autoship-20-max-more-free-shipping-on-35?src=SiteSearchV2Algo1,,Chewy,,,+8,"1,366",https://static.slickdealscdn.com/attachment/2/8/2/3/2/8/9/3/150x150/14576740.thumb
